episode,timestep,reward,length
1,19,-4.1859913,19
2,85,59.716362,66
3,108,5.3182273,23
4,155,14.144481,47
5,189,6.0414443,34
6,223,2.257972,34
7,282,9.557047,59
8,356,19.750061,74
9,412,13.474869,56
10,464,27.330853,52
11,519,59.287704,55
12,642,48.04839,123
13,700,33.479347,58
14,802,24.107637,102
15,995,181.1102,193
16,1179,223.90236,184
17,1280,11.348772,101
18,1359,-25.128017,79
19,1444,55.23288,85
20,1532,59.625534,88
21,1621,54.219723,89
22,1692,19.298325,71
23,1792,27.666767,100
24,1948,28.749165,156
25,2105,88.93036,157
26,2203,167.15225,98
27,2315,30.918993,112
28,2433,65.97479,118
29,2607,248.75842,174
30,2710,169.0559,103
31,2898,94.92266,188
32,3103,56.3533,205
33,3259,290.7526,156
34,3364,-1.3148658,105
35,3471,140.3726,107
36,3733,133.67343,262
37,3908,266.22696,175
38,4046,229.41809,138
39,4218,103.123566,172
40,4401,298.34796,183
41,4614,116.100235,213
42,4769,30.179579,155
43,4956,295.4525,187
44,5145,332.89563,189
45,5361,114.950676,216
46,5580,363.5874,219
47,5837,380.65808,257
48,6032,325.84937,195
49,6346,127.030426,314
50,6669,452.80328,323
51,6877,321.5295,208
52,7112,121.12674,235
53,7340,355.5892,228
54,7538,308.9728,198
55,7722,71.999504,184
56,7918,321.70593,196
57,8104,288.85202,186
58,8279,63.267498,175
59,8460,68.6009,181
60,8765,191.87231,305
61,9018,380.00177,253
62,9230,325.08728,212
63,9499,418.77887,269
64,9745,131.9363,246
65,9912,294.60648,167
66,10113,333.93466,201
67,10309,81.78477,196
68,10505,83.077896,196
69,10722,102.429535,217
70,10977,140.85313,255
71,11216,123.688034,239
72,11431,327.29608,215
73,11580,277.73035,149
74,11866,421.48627,286
75,12122,375.16864,256
76,12350,112.95979,228
77,12549,84.44233,199
78,12777,357.71933,228
79,12966,75.62319,189
80,13183,353.2628,217
81,13363,291.78848,180
82,13552,316.30957,189
83,13809,392.85187,257
84,14091,167.52812,282
85,14329,360.26974,238
86,14617,173.97498,288
87,14926,433.51465,309
88,15206,422.571,280
89,15403,317.27094,197
90,15647,388.57397,244
91,15927,155.51895,280
92,16188,145.80429,261
93,16488,187.86807,300
94,16695,329.2802,207
95,16860,49.84551,165
96,17065,343.97345,205
97,17286,342.074,221
98,17489,76.250725,203
99,17845,483.73605,356
100,18004,284.96674,159
101,18158,283.61526,154
102,18308,40.137325,150
103,18604,433.86746,296
104,18831,113.32788,227
105,18978,267.0819,147
106,19140,288.96848,162
107,19283,260.98462,143
108,19442,290.31128,159
109,19646,331.6753,204
110,19854,335.3921,208
111,20044,316.53766,190
112,20241,312.77795,197
113,20433,332.80624,192
114,20642,353.0398,209
115,20841,314.37912,199
116,21004,286.44806,163
117,21311,423.616,307
118,21523,350.53723,212
119,21703,274.12274,180
120,21937,122.062874,234
121,22158,351.02237,221
122,22381,345.67355,223
123,22638,387.572,257
124,22953,467.39114,315
125,23158,326.60425,205
126,23396,356.07712,238
127,23597,342.90652,201
128,23812,357.23584,215
129,24060,395.0477,248
130,24233,63.10911,173
131,24410,306.1775,177
132,24596,304.86307,186
133,24782,288.5695,186
134,24955,293.7702,173
135,25052,1.0750022,97
136,25272,335.35855,220
137,25500,329.1026,228
138,25669,277.83694,169
139,25808,20.540974,139
140,26012,342.79028,204
141,26208,317.39337,196
142,26375,46.10597,167
143,26537,299.12375,162
144,26709,270.7564,172
145,26885,52.64814,176
146,27086,336.46777,201
147,27269,276.2399,183
148,27469,84.87169,200
149,27679,95.523056,210
150,27930,413.02753,251
151,28169,123.69055,239
152,28358,76.6758,189
153,28593,119.592766,235
154,28889,426.2034,296
155,29108,335.75266,219
156,29332,339.67786,224
157,29534,341.5298,202
158,29786,137.12833,252
159,30059,406.57446,273
